Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-01-21 00:00:00-05:00,0.11172592639923096,0.11258529764023516,0.11172592639923096,0.11172592639923096,15904000,0.0,0.0
1981-01-22 00:00:00-05:00,0.11301497370004655,0.11387435629937608,0.11301497370004655,0.11301497370004654,35548800,0.0,0.0
1981-01-23 00:00:00-05:00,0.11301496764191143,0.11344465891854272,0.11258527636528015,0.11258527636528015,11222400,0.0,0.0
1981-01-26 00:00:00-05:00,0.11129618564391083,0.11129618564391083,0.1108664944767952,0.1108664944767952,24640000,0.0,0.0
1981-01-27 00:00:00-05:00,0.1108664854984112,0.1108664854984112,0.11000711470842363,0.11000711470842361,23699200,0.0,0.0
1981-01-28 00:00:00-05:00,0.10699932411809036,0.10699932411809036,0.10656963288784027,0.10656963288784027,28156800,0.0,0.0
1981-01-29 00:00:00-05:00,0.10313209266982938,0.10313209266982938,0.10270240157842636,0.10270240157842636,43904000,0.0,0.0
1981-01-30 00:00:00-05:00,0.09797505522009661,0.09797505522009661,0.09711567312479019,0.09711567312479019,46188800,0.0,0.0
1981-02-02 00:00:00-05:00,0.09195949459404122,0.09195949459404122,0.09152980893850327,0.09152980893850327,23766400,0.0,0.0
1981-02-03 00:00:00-05:00,0.09496726095676422,0.09539694635813323,0.09496726095676422,0.09496726095676422,19152000,0.0,0.0
1981-02-04 00:00:00-05:00,0.09840478748083115,0.09883446723379385,0.09840478748083115,0.09840478748083115,27865600,0.0,0.0
1981-02-05 00:00:00-05:00,0.09840478748083115,0.09926415846140679,0.09840478748083115,0.09840478748083115,7929600,0.0,0.0
1981-02-06 00:00:00-05:00,0.09883446991443634,0.09926416115370361,0.09883446991443634,0.09883446991443634,13865600,0.0,0.0
1981-02-09 00:00:00-05:00,0.09453759038295188,0.09453759038295188,0.09367821365594864,0.09367821365594864,16755200,0.0,0.0
1981-02-10 00:00:00-05:00,0.09367821365594864,0.09410790488811285,0.09367821365594864,0.09367821365594864,18345600,0.0,0.0
1981-02-11 00:00:00-05:00,0.0911000998410022,0.0911000998410022,0.09067041426897049,0.09067041426897049,13843200,0.0,0.0
1981-02-12 00:00:00-05:00,0.09024071973590973,0.09024071973590973,0.08981025964021683,0.08981025964021683,14560000,0.0,0.0
1981-02-13 00:00:00-05:00,0.0885211719231058,0.0885211719231058,0.08766179531812668,0.08766179531812668,11155200,0.0,0.0
1981-02-17 00:00:00-05:00,0.08981025964021683,0.09024071973590973,0.08981025964021683,0.08981025964021683,12275200,0.0,0.0
1981-02-18 00:00:00-05:00,0.09367821365594864,0.09453759038295188,0.09367821365594864,0.09367821365594864,19241600,0.0,0.0
1981-02-19 00:00:00-05:00,0.0885211763951721,0.0885211763951721,0.08809148520231247,0.08809148520231247,22310400,0.0,0.0
1981-02-20 00:00:00-05:00,0.08379460254386135,0.08379460254386135,0.08336491137742996,0.08336491137742996,24371200,0.0,0.0
1981-02-23 00:00:00-05:00,0.08465398848056793,0.08508367972353555,0.08465398848056793,0.08465398848056793,14112000,0.0,0.0
1981-02-24 00:00:00-05:00,0.08250557354344874,0.08250557354344874,0.08164619654417038,0.08164619654417038,16979200,0.0,0.0
1981-02-25 00:00:00-05:00,0.0868024006485939,0.08723208599299893,0.0868024006485939,0.0868024006485939,19488000,0.0,0.0
1981-02-26 00:00:00-05:00,0.08809148520231247,0.0885211763951721,0.08809148520231247,0.08809148520231247,10841600,0.0,0.0
1981-02-27 00:00:00-05:00,0.09110011160373688,0.09195948859608823,0.09110011160373688,0.09110011160373688,14761600,0.0,0.0
1981-03-02 00:00:00-05:00,0.09152980893850327,0.09195949459404122,0.09152980893850327,0.09152980893850327,11760000,0.0,0.0
1981-03-03 00:00:00-05:00,0.09067039324275664,0.09067039324275664,0.09024070203304291,0.09024070203304291,16172800,0.0,0.0
1981-03-04 00:00:00-05:00,0.08981022534631583,0.08981022534631583,0.08938053995370865,0.08938053995370865,13708800,0.0,0.0
1981-03-05 00:00:00-05:00,0.08938056366518703,0.08938056366518703,0.08895087242126465,0.08895087242126465,5376000,0.0,0.0
1981-03-06 00:00:00-05:00,0.08895086185070707,0.08895086185070707,0.08809148520231247,0.08809148520231247,11603200,0.0,0.0
1981-03-09 00:00:00-05:00,0.08164619975845694,0.08164619975845694,0.08121651411056519,0.08121651411056519,15321600,0.0,0.0
1981-03-10 00:00:00-05:00,0.0777782008703655,0.0777782008703655,0.07734851539134979,0.07734851539134979,28380800,0.0,0.0
1981-03-11 00:00:00-05:00,0.07520010802648816,0.07520010802648816,0.07434073090553284,0.07434073090553284,29859200,0.0,0.0
1981-03-12 00:00:00-05:00,0.07734851539134979,0.0777782008703655,0.07734851539134979,0.07734851539134979,59248000,0.0,0.0
1981-03-13 00:00:00-05:00,0.07691883606960091,0.07691883606960091,0.0764891505241394,0.0764891505241394,231302400,0.0,0.0
1981-03-16 00:00:00-05:00,0.07949775457382202,0.08035713154779599,0.07949775457382202,0.07949775457382202,37228800,0.0,0.0
1981-03-17 00:00:00-05:00,0.08336491137742996,0.08422428797296845,0.08336491137742996,0.08336491137742996,43747200,0.0,0.0
1981-03-18 00:00:00-05:00,0.08852116763591766,0.08938054419927613,0.08852116763591766,0.08852116763591766,36937600,0.0,0.0
1981-03-19 00:00:00-05:00,0.08809148075195405,0.08809148075195405,0.08766179531812668,0.08766179531812668,37811200,0.0,0.0
1981-03-20 00:00:00-05:00,0.08852116763591766,0.08938054419927613,0.08852116763591766,0.08852116763591766,14604800,0.0,0.0
1981-03-23 00:00:00-05:00,0.09195948392152786,0.09281886087019466,0.09195948392152786,0.09195948392152786,22019200,0.0,0.0
1981-03-24 00:00:00-05:00,0.09195949459404122,0.09195949459404122,0.09152980893850327,0.09152980893850327,28156800,0.0,0.0
1981-03-25 00:00:00-05:00,0.09067041102991764,0.09067041102991764,0.08981025964021683,0.08981025964021683,7056000,0.0,0.0
1981-03-26 00:00:00-05:00,0.0885211763951721,0.0885211763951721,0.08809148520231247,0.08809148520231247,12275200,0.0,0.0
1981-03-27 00:00:00-05:00,0.08551340879277691,0.08551340879277691,0.0850837230682373,0.0850837230682373,12252800,0.0,0.0
1981-03-30 00:00:00-05:00,0.0850837230682373,0.08594310025464477,0.0850837230682373,0.0850837230682373,9900800,0.0,0.0
1981-03-31 00:00:00-05:00,0.08508368282691794,0.08508368282691794,0.08422430604696274,0.08422430604696274,15993600,0.0,0.0
1981-04-01 00:00:00-05:00,0.08379460254386135,0.08379460254386135,0.08336491137742996,0.08336491137742996,34070400,0.0,0.0
1981-04-02 00:00:00-05:00,0.09067041426897049,0.0911000998410022,0.09067041426897049,0.09067041426897049,31404800,0.0,0.0
1981-04-03 00:00:00-05:00,0.09110011160373688,0.09152980296857603,0.09110011160373688,0.09110011160373688,16486400,0.0,0.0
1981-04-06 00:00:00-05:00,0.08981022534631583,0.08981022534631583,0.08938053995370865,0.08938053995370865,22803200,0.0,0.0
1981-04-07 00:00:00-05:00,0.08895085304893485,0.08895085304893485,0.08852116763591766,0.08852116763591766,10684800,0.0,0.0
1981-04-08 00:00:00-05:00,0.09281882643699646,0.09367820306685846,0.09281882643699646,0.09281882643699646,21952000,0.0,0.0
1981-04-09 00:00:00-05:00,0.09453759342432022,0.09496728467030803,0.09453759342432022,0.09453759342432022,12499200,0.0,0.0
1981-04-10 00:00:00-05:00,0.0958266407251358,0.09625632614098051,0.0958266407251358,0.0958266407251358,33465600,0.0,0.0
1981-04-13 00:00:00-05:00,0.0958266407251358,0.09625632614098051,0.0958266407251358,0.0958266407251358,16060800,0.0,0.0
1981-04-14 00:00:00-05:00,0.0958266407251358,0.09625632614098051,0.0958266407251358,0.0958266407251358,6652800,0.0,0.0
1981-04-15 00:00:00-05:00,0.09152980296857603,0.09152980296857603,0.09110011160373688,0.09110011160373688,34048000,0.0,0.0
1981-04-16 00:00:00-05:00,0.08637278108622651,0.08637278108622651,0.08594309538602829,0.08594309538602829,23878400,0.0,0.0
1981-04-20 00:00:00-05:00,0.08852116763591766,0.08895085304893485,0.08852116763591766,0.08852116763591766,35347200,0.0,0.0
1981-04-21 00:00:00-05:00,0.09453759342432022,0.09496728467030803,0.09453759342432022,0.09453759342432022,28537600,0.0,0.0
1981-04-22 00:00:00-05:00,0.09797515720129013,0.09840484869620418,0.09797515720129013,0.09797515720129013,18995200,0.0,0.0
1981-04-23 00:00:00-05:00,0.1005532294511795,0.10098292071631855,0.1005532294511795,0.1005532294511795,58016000,0.0,0.0
1981-04-24 00:00:00-05:00,0.10055319060410864,0.10055319060410864,0.09969381988048553,0.09969381988048553,35056000,0.0,0.0
1981-04-27 00:00:00-04:00,0.09926416115370361,0.09926416115370361,0.09883446991443634,0.09883446991443634,38528000,0.0,0.0
1981-04-28 00:00:00-04:00,0.0975453641724434,0.0975453641724434,0.09711567312479019,0.09711567312479019,32188800,0.0,0.0
1981-04-29 00:00:00-04:00,0.09625632614098051,0.09625632614098051,0.0958266407251358,0.0958266407251358,13641600,0.0,0.0
1981-04-30 00:00:00-04:00,0.09754539281129837,0.0984047751589153,0.09754539281129837,0.09754539281129837,12611200,0.0,0.0
1981-05-01 00:00:00-04:00,0.09754539281129837,0.0984047751589153,0.09754539281129837,0.09754539281129837,16553600,0.0,0.0
1981-05-04 00:00:00-04:00,0.0975453641724434,0.0975453641724434,0.09711567312479019,0.09711567312479019,14448000,0.0,0.0
1981-05-05 00:00:00-04:00,0.09711571515362918,0.09711571515362918,0.09668603539466858,0.09668603539466858,17539200,0.0,0.0
1981-05-06 00:00:00-04:00,0.09453758154421969,0.09453758154421969,0.09410789608955383,0.09410789608955383,18950400,0.0,0.0
1981-05-07 00:00:00-04:00,0.0953969657421112,0.09582665696811432,0.0953969657421112,0.0953969657421112,9363200,0.0,0.0
1981-05-08 00:00:00-04:00,0.0962563306093216,0.09668602178243724,0.0962563306093216,0.0962563306093216,7907200,0.0,0.0
1981-05-11 00:00:00-04:00,0.09453758154421969,0.09453758154421969,0.09410789608955383,0.09410789608955383,11939200,0.0,0.0
1981-05-12 00:00:00-04:00,0.09410789608955383,0.09539695819087605,0.09410789608955383,0.09410789608955383,4256000,0.0,0.0
1981-05-13 00:00:00-04:00,0.09410790488811285,0.0949672816151161,0.09367821365594864,0.09367821365594864,4905600,0.0,0.0
1981-05-14 00:00:00-04:00,0.09324852818115989,0.09324852818115989,0.09238915145397186,0.09238915145397186,4928000,0.0,0.0
1981-05-15 00:00:00-04:00,0.09453759342432022,0.09582666142495827,0.09453759342432022,0.09453759342432022,4905600,0.0,0.0
1981-05-18 00:00:00-04:00,0.0962563306093216,0.09711570148090409,0.0962563306093216,0.0962563306093216,4166400,0.0,0.0
1981-05-19 00:00:00-04:00,0.09496728467030803,0.09496728467030803,0.09453759342432022,0.09453759342432022,25424000,0.0,0.0
1981-05-20 00:00:00-04:00,0.09754539281129837,0.0984047751589153,0.09754539281129837,0.09754539281129837,13283200,0.0,0.0
1981-05-21 00:00:00-04:00,0.10313215106725693,0.10356184240196786,0.10313215106725693,0.10313215106725693,32211200,0.0,0.0
1981-05-22 00:00:00-04:00,0.10785869508981705,0.10871807755020468,0.10785869508981705,0.10785869508981705,31427200,0.0,0.0
1981-05-26 00:00:00-04:00,0.10785869988142442,0.10785869988142442,0.10742902010679245,0.10742902010679245,85344000,0.0,0.0
1981-05-27 00:00:00-04:00,0.11344464868307114,0.1138743399209338,0.11344464868307114,0.11344464868307114,149497600,0.0,0.0
1981-05-28 00:00:00-04:00,0.11344464868307114,0.1138743399209338,0.11344464868307114,0.11344464868307114,73987200,0.0,0.0
1981-05-29 00:00:00-04:00,0.11387428641319274,0.11430474625037364,0.11387428641319274,0.11387428641319275,59382400,0.0,0.0
1981-06-01 00:00:00-04:00,0.11387428641319274,0.11430474625037364,0.11387428641319274,0.11387428641319275,51251200,0.0,0.0
1981-06-02 00:00:00-04:00,0.10871809115914507,0.10871809115914507,0.10828839987516403,0.10828839987516403,40432000,0.0,0.0
1981-06-03 00:00:00-04:00,0.10828839987516403,0.10914777096847436,0.10828839987516403,0.10828839987516403,39446400,0.0,0.0
1981-06-04 00:00:00-04:00,0.11043681204319,0.11086649172499198,0.11043681204319,0.11043681204319,56067200,0.0,0.0
1981-06-05 00:00:00-04:00,0.10914776956314677,0.10914776956314677,0.10871808975934981,0.10871808975934982,57680000,0.0,0.0
1981-06-08 00:00:00-04:00,0.10528054959416014,0.10528054959416014,0.10485085844993591,0.10485085844993591,93497600,0.0,0.0
1981-06-09 00:00:00-04:00,0.10699930787086487,0.10742899903586883,0.10699930787086487,0.10699930787086487,119593600,0.0,0.0
1981-06-10 00:00:00-04:00,0.10828839987516403,0.10957746225245539,0.10828839987516403,0.10828839987516403,25222400,0.0,0.0
1981-06-11 00:00:00-04:00,0.11301497370004655,0.11344466499971131,0.11301497370004655,0.11301497370004654,38976000,0.0,0.0
1981-06-12 00:00:00-04:00,0.11215561775705991,0.11215561775705991,0.11172592639923096,0.11172592639923096,25804800,0.0,0.0
1981-06-15 00:00:00-04:00,0.1117258755231435,0.1117258755231435,0.11129618436098099,0.11129618436098099,143763200,0.0,0.0
1981-06-16 00:00:00-04:00,0.10957744104202077,0.10957744104202077,0.10914774984121323,0.10914774984121323,37251200,0.0,0.0
1981-06-17 00:00:00-04:00,0.10785869988142442,0.10785869988142442,0.10742902010679245,0.10742902010679245,27574400,0.0,0.0
1981-06-18 00:00:00-04:00,0.10742899903586883,0.10785867872622423,0.10699930787086487,0.10699930787086487,23049600,0.0,0.0
1981-06-19 00:00:00-04:00,0.10442121816506501,0.10442121816506501,0.1039915382862091,0.1039915382862091,27507200,0.0,0.0
1981-06-22 00:00:00-04:00,0.10055326420949284,0.10055326420949284,0.1001235842704773,0.1001235842704773,10841600,0.0,0.0
1981-06-23 00:00:00-04:00,0.10184229165315628,0.10270243141250059,0.10184229165315628,0.10184229165315628,15030400,0.0,0.0
1981-06-24 00:00:00-04:00,0.10012352723525657,0.10012352723525657,0.09926414489746094,0.09926414489746094,23027200,0.0,0.0
1981-06-25 00:00:00-04:00,0.10141261667013168,0.10184230795513692,0.10141261667013168,0.10141261667013168,24259200,0.0,0.0
1981-06-26 00:00:00-04:00,0.1009829556231636,0.1009829556231636,0.1001235842704773,0.1001235842704773,23788800,0.0,0.0
1981-06-29 00:00:00-04:00,0.09754540638724019,0.09754540638724019,0.09668603539466858,0.09668603539466858,10595200,0.0,0.0
1981-06-30 00:00:00-04:00,0.08981022534631583,0.08981022534631583,0.08938053995370865,0.08938053995370865,35907200,0.0,0.0
1981-07-01 00:00:00-04:00,0.08895085304893485,0.08895085304893485,0.08852116763591766,0.08852116763591766,170464000,0.0,0.0
1981-07-02 00:00:00-04:00,0.08852116763591766,0.08895085304893485,0.08852116763591766,0.08852116763591766,30284800,0.0,0.0
1981-07-06 00:00:00-04:00,0.08637273750244077,0.08637273750244077,0.08551336079835892,0.08551336079835892,16531200,0.0,0.0
1981-07-07 00:00:00-04:00,0.0863727405667305,0.0872321173013009,0.0863727405667305,0.0863727405667305,15836800,0.0,0.0
1981-07-08 00:00:00-04:00,0.08981025964021683,0.09024071973590973,0.08981025964021683,0.08981025964021683,16620800,0.0,0.0
1981-07-09 00:00:00-04:00,0.08336493685599711,0.08336493685599711,0.08293525129556656,0.08293525129556656,32883200,0.0,0.0
1981-07-10 00:00:00-04:00,0.07691883606960091,0.07691883606960091,0.0764891505241394,0.0764891505241394,55171200,0.0,0.0
1981-07-13 00:00:00-04:00,0.07820868492126465,0.07863837626964663,0.07820868492126465,0.07820868492126465,45740800,0.0,0.0
1981-07-14 00:00:00-04:00,0.08164619654417038,0.08250557354344874,0.08164619654417038,0.08164619654417038,19779200,0.0,0.0
1981-07-15 00:00:00-04:00,0.08379463106393814,0.08422431663929165,0.08379463106393814,0.08379463106393814,10953600,0.0,0.0
1981-07-16 00:00:00-04:00,0.08594309538602829,0.08680247252375264,0.08594309538602829,0.08594309538602829,15232000,0.0,0.0
1981-07-17 00:00:00-04:00,0.08895087242126465,0.08938056366518703,0.08895087242126465,0.08895087242126465,19824000,0.0,0.0
1981-07-20 00:00:00-04:00,0.08336493685599711,0.08336493685599711,0.08293525129556656,0.08293525129556656,23654400,0.0,0.0
1981-07-21 00:00:00-04:00,0.08293525271649929,0.08293525271649929,0.08250556141138077,0.08250556141138077,31942400,0.0,0.0
1981-07-22 00:00:00-04:00,0.07863833395954957,0.07863833395954957,0.07777818292379379,0.07777818292379379,22668800,0.0,0.0
1981-07-23 00:00:00-04:00,0.07992737740278244,0.0803570684208761,0.07992737740278244,0.07992737740278244,34451200,0.0,0.0
1981-07-24 00:00:00-04:00,0.08250556141138077,0.08293525271649929,0.08250556141138077,0.08250556141138077,28851200,0.0,0.0
1981-07-27 00:00:00-04:00,0.08594309538602829,0.08637278108622651,0.08594309538602829,0.08594309538602829,17337600,0.0,0.0
1981-07-28 00:00:00-04:00,0.08336493685599711,0.08336493685599711,0.08293525129556656,0.08293525129556656,22848000,0.0,0.0
1981-07-29 00:00:00-04:00,0.08207588791247306,0.08207588791247306,0.08164619654417038,0.08164619654417038,15500800,0.0,0.0
1981-07-30 00:00:00-04:00,0.08465398848056793,0.08551336522917782,0.08465398848056793,0.08465398848056793,9900800,0.0,0.0
1981-07-31 00:00:00-04:00,0.08594309538602829,0.08637278108622651,0.08594309538602829,0.08594309538602829,10953600,0.0,0.0
1981-08-03 00:00:00-04:00,0.08594310025464477,0.08594310025464477,0.0850837230682373,0.0850837230682373,12432000,0.0,0.0
1981-08-04 00:00:00-04:00,0.0863727405667305,0.08680243180267831,0.0863727405667305,0.0863727405667305,31673600,0.0,0.0
1981-08-05 00:00:00-04:00,0.08895087242126465,0.08938056366518703,0.08895087242126465,0.08895087242126465,17494400,0.0,0.0
1981-08-06 00:00:00-04:00,0.08723208599299893,0.08723208599299893,0.0868024006485939,0.0868024006485939,10528000,0.0,0.0
1981-08-07 00:00:00-04:00,0.0868024006485939,0.08723208599299893,0.0868024006485939,0.0868024006485939,9206400,0.0,0.0
1981-08-10 00:00:00-04:00,0.0868024006485939,0.0868024006485939,0.0868024006485939,0.0868024006485939,0,0.0,0.0
1981-08-11 00:00:00-04:00,0.08508368282691794,0.08508368282691794,0.08422430604696274,0.08422430604696274,71456000,0.0,0.0
1981-08-12 00:00:00-04:00,0.08293525271649929,0.08293525271649929,0.08250556141138077,0.08250556141138077,26275200,0.0,0.0
1981-08-13 00:00:00-04:00,0.0803570684208761,0.0803570684208761,0.07992737740278244,0.07992737740278244,27484800,0.0,0.0
1981-08-14 00:00:00-04:00,0.07949772915288024,0.07949772915288024,0.07863835245370865,0.07863835245370865,24192000,0.0,0.0
1981-08-17 00:00:00-04:00,0.07691883748400494,0.07691883748400494,0.07605946063995361,0.07605946063995361,18905600,0.0,0.0
1981-08-18 00:00:00-04:00,0.07520010802648816,0.07520010802648816,0.07434073090553284,0.07434073090553284,17001600,0.0,0.0
1981-08-19 00:00:00-04:00,0.07434068300085604,0.07434068300085604,0.07348130643367767,0.07348130643367767,20675200,0.0,0.0
1981-08-20 00:00:00-04:00,0.07434073090553284,0.0747704223346744,0.07434073090553284,0.07434073090553284,17113600,0.0,0.0
1981-08-21 00:00:00-04:00,0.07004382160455427,0.07004382160455427,0.06918444484472275,0.06918444484472275,41910400,0.0,0.0
1981-08-24 00:00:00-04:00,0.0653164772891564,0.0653164772891564,0.06488678604364395,0.06488678604364395,23072000,0.0,0.0
1981-08-25 00:00:00-04:00,0.06660635024309158,0.06703603598450691,0.06660635024309158,0.06660635024309158,40700800,0.0,0.0
1981-08-26 00:00:00-04:00,0.06574616142706133,0.06574616142706133,0.06531647592782974,0.06531647592782974,33600000,0.0,0.0
1981-08-27 00:00:00-04:00,0.06574617326259613,0.066176633378226,0.06574617326259613,0.06574617326259613,25916800,0.0,0.0
1981-08-28 00:00:00-04:00,0.06918444484472275,0.0696141303559758,0.06918444484472275,0.06918444484472275,38035200,0.0,0.0
1981-08-31 00:00:00-04:00,0.06918444484472275,0.0696141303559758,0.06918444484472275,0.06918444484472275,40947200,0.0,0.0
1981-09-01 00:00:00-04:00,0.07348130643367767,0.07391099758592892,0.07348130643367767,0.07348130643367767,37027200,0.0,0.0
1981-09-02 00:00:00-04:00,0.07477039843797684,0.07520008399246264,0.07477039843797684,0.07477039843797684,19376000,0.0,0.0
1981-09-03 00:00:00-04:00,0.07176257367334221,0.07176257367334221,0.07090319693088531,0.07090319693088531,37475200,0.0,0.0
1981-09-04 00:00:00-04:00,0.07047349515023063,0.07047349515023063,0.07004380971193314,0.07004380971193314,15254400,0.0,0.0
1981-09-08 00:00:00-04:00,0.06832506643033848,0.06832506643033848,0.06789537519216537,0.06789537519216537,25446400,0.0,0.0
1981-09-09 00:00:00-04:00,0.06789537519216537,0.06832506643033848,0.06789537519216537,0.06789537519216537,30531200,0.0,0.0
1981-09-10 00:00:00-04:00,0.06832506507635117,0.06875475056868399,0.06832506507635117,0.06832506507635117,34809600,0.0,0.0
1981-09-11 00:00:00-04:00,0.06789534828681129,0.06789534828681129,0.06746566295623779,0.06746566295623779,17539200,0.0,0.0
1981-09-14 00:00:00-04:00,0.06574616142706133,0.06574616142706133,0.06531647592782974,0.06531647592782974,27686400,0.0,0.0
1981-09-15 00:00:00-04:00,0.06402740184934005,0.06402740184934005,0.06359771639108658,0.06359771639108658,19510400,0.0,0.0
1981-09-16 00:00:00-04:00,0.06273836417853637,0.06273836417853637,0.062308672815561295,0.062308672815561295,19353600,0.0,0.0
1981-09-17 00:00:00-04:00,0.06101958209211059,0.06101958209211059,0.06058989092707634,0.06058989092707634,19376000,0.0,0.0
1981-09-18 00:00:00-04:00,0.061019595712423325,0.061449281236044304,0.061019595712423325,0.061019595712423325,26320000,0.0,0.0
1981-09-21 00:00:00-04:00,0.061449263244867325,0.06187895438000846,0.061449263244867325,0.061449263244867325,49033600,0.0,0.0
1981-09-22 00:00:00-04:00,0.05844147071255886,0.05844147071255886,0.05801178514957428,0.05801178514957428,47420800,0.0,0.0
1981-09-23 00:00:00-04:00,0.05758206586564196,0.05758206586564196,0.05672268941998482,0.05672268941998482,28201600,0.0,0.0
1981-09-24 00:00:00-04:00,0.056722692362839236,0.056722692362839236,0.05629300698637962,0.05629300698637962,18300800,0.0,0.0
1981-09-25 00:00:00-04:00,0.04984695585314449,0.04984695585314449,0.048987578600645065,0.048987578600645065,34608000,0.0,0.0
1981-09-28 00:00:00-04:00,0.04941723495721817,0.04984692619648544,0.04941723495721817,0.04941723495721817,91728000,0.0,0.0
1981-09-29 00:00:00-04:00,0.05199535936117172,0.052425050552345025,0.05199535936117172,0.05199535936117172,94684800,0.0,0.0
1981-09-30 00:00:00-04:00,0.05242505297064781,0.052854738444317345,0.05242505297064781,0.05242505297064781,49996800,0.0,0.0
1981-10-01 00:00:00-04:00,0.05242505297064781,0.052854738444317345,0.05242505297064781,0.05242505297064781,61129600,0.0,0.0
1981-10-02 00:00:00-04:00,0.05672268941998482,0.05715238051147504,0.05672268941998482,0.05672268941998482,45046400,0.0,0.0
1981-10-05 00:00:00-04:00,0.05844144895672799,0.0593008255001056,0.05844144895672799,0.05844144895672798,43097600,0.0,0.0
1981-10-06 00:00:00-04:00,0.05844147071255886,0.05844147071255886,0.05801178514957428,0.05801178514957428,28358400,0.0,0.0
1981-10-07 00:00:00-04:00,0.061449263244867325,0.06230863977782572,0.061449263244867325,0.061449263244867325,38841600,0.0,0.0
1981-10-08 00:00:00-04:00,0.06359771639108658,0.06402740184934005,0.06359771639108658,0.06359771639108658,31091200,0.0,0.0
1981-10-09 00:00:00-04:00,0.06402739137411118,0.06488676788734417,0.06402739137411118,0.06402739137411118,54521600,0.0,0.0
1981-10-12 00:00:00-04:00,0.066176638007164,0.0666063293511294,0.066176638007164,0.066176638007164,27350400,0.0,0.0
1981-10-13 00:00:00-04:00,0.066176638007164,0.06703601495776812,0.066176638007164,0.066176638007164,44195200,0.0,0.0
1981-10-14 00:00:00-04:00,0.06273836417853637,0.06273836417853637,0.062308672815561295,0.062308672815561295,30979200,0.0,0.0
1981-10-15 00:00:00-04:00,0.06359771639108658,0.06402740184934005,0.06359771639108658,0.06359771639108658,29433600,0.0,0.0
1981-10-16 00:00:00-04:00,0.06316802956124597,0.06316802956124597,0.0627383440732956,0.0627383440732956,36467200,0.0,0.0
